# ----------------------------------------
# view1
# User Network data
# 20120514-20211112
# ----------------------------------------

Page Title,Service Provider,City,Date,User Type,Avg. Session Duration,Social Actions,Bounce Rate
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Hyderabad,20200629,Returning Visitor,00:00:00,0,50.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Hyderabad,20200702,Returning Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Hyderabad,20210129,Returning Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Hyderabad,20210601,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Hyderabad,20210601,Returning Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Bengaluru,20200526,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Bengaluru,20201004,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Kochi,20201007,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Mumbai,20200216,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Mumbai,20200306,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Mumbai,20200326,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Mumbai,20200327,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Mumbai,20210324,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Pune,20200219,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Chennai,20200216,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Chennai,20200330,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Chennai,20200806,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Chennai,20200830,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Lucknow,20201124,Returning Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Kolkata,20200708,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Nairobi,20200617,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Quezon City,20210619,Returning Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Dagupan,20210620,Returning Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Dagupan,20210621,Returning Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Dnipro,20200320,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Chicago,20210607,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Boydton,20200414,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Vasai-Virar,20200817,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Delhi,20200530,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Delhi,20201123,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),Delhi,20210305,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,(not set),(not set),20210622,Returning Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,bharti airtel office gp block sector v salt lake city kolkat,Kolkata,20190918,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,goma users,Goma,20200130,Returning Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,google,(not set),20190916,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,hong kong broadband network ltd,(not set),20191030,Returning Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,mark technologies,Mumbai,20191005,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,residential dhcp,Newbridge,20191124,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,rogers communications canada inc.,Toronto,20191205,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP and Servlet Form Submission without page refresh show results on the same page using Jquery AJAX,vodafone india ltd.,Kolkata,20190916,New Visitor,00:00:00,0,100.00%
Kumaran1987: jsp form submission without page refresh,(not set),Chicago,20210520,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP on the same page,(not set),Dublin,20210403,New Visitor,00:00:00,0,100.00%
Kumaran1987: JSP results on the same page,(not set),Dublin,20210403,New Visitor,00:00:00,0,100.00%
Kumaran1987: July 2013,yandex enterprise network,(not set),20191230,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),(not set),20200423,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),(not set),20201003,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),London,20201014,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),London,20201027,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),St Austell,20200205,Returning Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),St Austell,20200206,Returning Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),St Austell,20200207,Returning Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),St Austell,20200502,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Hyderabad,20200217,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Hyderabad,20200824,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Hyderabad,20200824,Returning Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Hyderabad,20201031,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Ahmedabad,20200211,Returning Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Ahmedabad,20200408,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Ahmedabad,20200718,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Ahmedabad,20201114,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Ahmedabad,20210511,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Bengaluru,20200228,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Bengaluru,20200811,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Mysuru,20200713,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Kochi,20200223,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Kochi,20200301,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Kochi,20200304,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Kochi,20210206,Returning Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Mumbai,20200209,Returning Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Mumbai,20200212,Returning Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Mumbai,20200216,Returning Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Mumbai,20200607,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Mumbai,20200617,Returning Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Nagpur,20200404,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Pune,20200217,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Pune,20200305,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Pune,20200308,Returning Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Pune,20200312,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Pune,20200323,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Pune,20200627,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Pune,20200627,Returning Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Pune,20201017,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Pune,20201108,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Pune,20201225,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Pune,20201226,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Pune,20210102,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Pune,20210129,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Pune,20210129,Returning Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Bhopal,20200701,New Visitor,00:00:00,0,100.00%
Kumaran1987: Login and Registration forms in C# windows application with Back end Microsoft SQL Server for data access,(not set),Jabalpur,20210325,New Visitor,00:00:00,0,100.00%
